concept_id,concept_name,domain_id,concept_class_id,ATC
21604194,"Barbiturates, plain",Drug,ATC 4th,N01AF
21604196,hexobarbital; systemic,Drug,ATC 5th,N01AF02
21604198,Barbiturates in combination with other drugs,Drug,ATC 4th,N01AG
21604199,narcobarbital,Drug,ATC 5th,N01AG01
21604200,Opioid anesthetics,Drug,ATC 4th,N01AH
21604201,fentanyl; systemic,Drug,ATC 5th,N01AH01
21604202,alfentanil; systemic,Drug,ATC 5th,N01AH02
21604203,sufentanil; systemic,Drug,ATC 5th,N01AH03
21604204,phenoperidine; parenteral,Drug,ATC 5th,N01AH04
21604205,anileridine; systemic,Drug,ATC 5th,N01AH05
21604206,remifentanil; parenteral,Drug,ATC 5th,N01AH06
21604207,"fentanyl, combinations; systemic",Drug,ATC 5th,N01AH51
21604208,Other general anesthetics,Drug,ATC 4th,N01AX
21604210,ketamine; systemic,Drug,ATC 5th,N01AX03
21604211,propanidid; parenteral,Drug,ATC 5th,N01AX04
21604212,alfaxalone; parenteral,Drug,ATC 5th,N01AX05
21604213,etomidate; systemic,Drug,ATC 5th,N01AX07
21604214,propofol; systemic,Drug,ATC 5th,N01AX10
21604216,"nitrous oxide; inhalant, nasal",Drug,ATC 5th,N01AX13
21604217,"esketamine; inhalant, nasal, parenteral",Drug,ATC 5th,N01AX14
21604218,xenon; inhalant,Drug,ATC 5th,N01AX15
21604219,"nitrous oxide, combinations; inhalant, nasal",Drug,ATC 5th,N01AX63
21604220,"ANESTHETICS, LOCAL",Drug,ATC 3rd,N01B
21604221,Esters of aminobenzoic acid,Drug,ATC 4th,N01BA
21604222,metabutethamine; parenteral,Drug,ATC 5th,N01BA01
21604223,procaine; parenteral,Drug,ATC 5th,N01BA02
21604224,tetracaine; parenteral,Drug,ATC 5th,N01BA03
21604225,chloroprocaine; parenteral,Drug,ATC 5th,N01BA04
21604226,benzocaine; parenteral,Drug,ATC 5th,N01BA05
21604227,"procaine, combinations; parenteral",Drug,ATC 5th,N01BA52
1501792,"tetracaine, combinations; parenteral",Drug,ATC 5th,N01BA53
21604228,Amides,Drug,ATC 4th,N01BB
21604229,"bupivacaine; parenteral, transdermal",Drug,ATC 5th,N01BB01
21604231,mepivacaine; parenteral,Drug,ATC 5th,N01BB03
21604232,prilocaine; parenteral,Drug,ATC 5th,N01BB04
21604233,"butanilicaine; inhalant, parenteral",Drug,ATC 5th,N01BB05
21604234,cinchocaine; parenteral,Drug,ATC 5th,N01BB06
21604235,etidocaine; parenteral,Drug,ATC 5th,N01BB07
21604236,"articaine; inhalant, parenteral",Drug,ATC 5th,N01BB08
21604237,ropivacaine; parenteral,Drug,ATC 5th,N01BB09
21604238,levobupivacaine; parenteral,Drug,ATC 5th,N01BB10
21604239,amides - combinations; parenteral,Drug,ATC 5th,N01BB20
21604240,"bupivacaine, combinations; parenteral, transdermal",Drug,ATC 5th,N01BB51
21604241,"lidocaine, combinations; parenteral",Drug,ATC 5th,N01BB52
21604242,"mepivacaine, combinations; parenteral",Drug,ATC 5th,N01BB53
21604243,"prilocaine, combinations; parenteral",Drug,ATC 5th,N01BB54
21604244,"etidocaine, combinations; parenteral",Drug,ATC 5th,N01BB57
21604245,"articaine, combinations; inhalant, parenteral",Drug,ATC 5th,N01BB58
21604246,Esters of benzoic acid,Drug,ATC 4th,N01BC
21604248,Other local anesthetics,Drug,ATC 4th,N01BX
21604249,"ethyl chloride; inhalant, nasal, topical",Drug,ATC 5th,N01BX01
21604250,"dyclonine; oral, topical",Drug,ATC 5th,N01BX02
21604252,"capsaicin; inhalant, oral, topical, transdermal",Drug,ATC 5th,N01BX04
21604253,ANALGESICS,Drug,ATC 2nd,N02
21604254,OPIOIDS,Drug,ATC 3rd,N02A
21604255,Natural opium alkaloids,Drug,ATC 4th,N02AA
21604256,"morphine; systemic, rectal",Drug,ATC 5th,N02AA01
21604257,opium; systemic,Drug,ATC 5th,N02AA02
21604258,"hydromorphone; systemic, rectal",Drug,ATC 5th,N02AA03
21604259,"nicomorphine; systemic, rectal",Drug,ATC 5th,N02AA04
21604260,oxycodone; systemic,Drug,ATC 5th,N02AA05
21604261,dihydrocodeine; oral,Drug,ATC 5th,N02AA08
21604263,papaveretum; systemic,Drug,ATC 5th,N02AA10
21604264,"morphine, combinations; systemic",Drug,ATC 5th,N02AA51
1501758,hydromorphone and naloxone; systemic,Drug,ATC 5th,N02AA53
21604265,oxycodone and naloxone; oral,Drug,ATC 5th,N02AA55
1502107,oxycodone and naltrexone; systemic,Drug,ATC 5th,N02AA56
21604266,"dihydrocodeine, combinations; systemic",Drug,ATC 5th,N02AA58
21604267,"codeine, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02AA59
21604268,"codeine, combinations with psycholeptics; systemic",Drug,ATC 5th,N02AA79
21604269,Phenylpiperidine derivatives,Drug,ATC 4th,N02AB
21604270,ketobemidone; systemic,Drug,ATC 5th,N02AB01
21604271,"pethidine; systemic, rectal",Drug,ATC 5th,N02AB02
21604272,"fentanyl; nasal, sublingual, transdermal",Drug,ATC 5th,N02AB03
21604273,"pethidine, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02AB52
21604274,"pethidine, combinations with psycholeptics; systemic",Drug,ATC 5th,N02AB72
21604275,Diphenylpropylamine derivatives,Drug,ATC 4th,N02AC
21604276,"dextromoramide; systemic, rectal",Drug,ATC 5th,N02AC01
21604277,piritramide; parenteral,Drug,ATC 5th,N02AC03
21604278,dextropropoxyphene; oral,Drug,ATC 5th,N02AC04
21604279,bezitramide; oral,Drug,ATC 5th,N02AC05
21604280,"methadone, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02AC52
21604281,"dextropropoxyphene, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02AC54
21604282,"dextropropoxyphene, combinations with psycholeptics; systemic",Drug,ATC 5th,N02AC74
21604283,Benzomorphan derivatives,Drug,ATC 4th,N02AD
21604284,pentazocine; systemic,Drug,ATC 5th,N02AD01
21604285,phenazocine; parenteral,Drug,ATC 5th,N02AD02
21604286,Oripavine derivatives,Drug,ATC 4th,N02AE
21604287,"buprenorphine; parenteral, sublingual, transdermal",Drug,ATC 5th,N02AE01
21604288,Morphinan derivatives,Drug,ATC 4th,N02AF
21604289,butorphanol; parenteral,Drug,ATC 5th,N02AF01
21604290,nalbuphine; parenteral,Drug,ATC 5th,N02AF02
21604291,Opioids in combination with antispasmodics,Drug,ATC 4th,N02AG
21604292,morphine and antispasmodics; systemic,Drug,ATC 5th,N02AG01
21604230,"lidocaine; urethral, nasal",Drug,ATC 5th,N01BB02
21604247,cocaine; nasal,Drug,ATC 5th,N01BC01
21604293,ketobemidone and antispasmodics; systemic,Drug,ATC 5th,N02AG02
21604294,pethidine and antispasmodics; systemic,Drug,ATC 5th,N02AG03
21604295,hydromorphone and antispasmodics; systemic,Drug,ATC 5th,N02AG04
1123896,Opioids in combination with non-opioid analgesics,Drug,ATC 4th,N02AJ
1123820,dihydrocodeine and paracetamol; systemic,Drug,ATC 5th,N02AJ01
1123777,dihydrocodeine and acetylsalicylic acid; systemic,Drug,ATC 5th,N02AJ02
1123615,dihydrocodeine and other non-opioid analgesics; systemic,Drug,ATC 5th,N02AJ03
1123647,codeine and paracetamol; systemic,Drug,ATC 5th,N02AJ06
1123678,codeine and acetylsalicylic acid; systemic,Drug,ATC 5th,N02AJ07
1123631,codeine and ibuprofen; systemic,Drug,ATC 5th,N02AJ08
1123614,codeine and other non-opioid analgesics; systemic,Drug,ATC 5th,N02AJ09
1123626,tramadol and dexketoprofen; systemic,Drug,ATC 5th,N02AJ14
1123902,tramadol and other non-opioid analgesics; systemic,Drug,ATC 5th,N02AJ15
1123748,oxycodone and paracetamol; systemic,Drug,ATC 5th,N02AJ17
1123747,oxycodone and acetylsalicylic acid; systemic,Drug,ATC 5th,N02AJ18
1123817,oxycodone and ibuprofen; systemic,Drug,ATC 5th,N02AJ19
21604296,Other opioids,Drug,ATC 4th,N02AX
21604297,tilidine; systemic,Drug,ATC 5th,N02AX01
21604298,"tramadol; systemic, rectal",Drug,ATC 5th,N02AX02
21604299,dezocine; parenteral,Drug,ATC 5th,N02AX03
21604300,meptazinol; systemic,Drug,ATC 5th,N02AX05
21604301,tapentadol; oral,Drug,ATC 5th,N02AX06
21604303,OTHER ANALGESICS AND ANTIPYRETICS,Drug,ATC 3rd,N02B
21604304,Salicylic acid and derivatives,Drug,ATC 4th,N02BA
21604305,"acetylsalicylic acid; systemic, rectal",Drug,ATC 5th,N02BA01
21604306,aloxiprin; oral,Drug,ATC 5th,N02BA02
21604307,choline salicylate; oral,Drug,ATC 5th,N02BA03
21604308,sodium salicylate; oral,Drug,ATC 5th,N02BA04
21604309,salicylamide; oral,Drug,ATC 5th,N02BA05
21604310,salsalate; oral,Drug,ATC 5th,N02BA06
21604311,ethenzamide; oral,Drug,ATC 5th,N02BA07
21604312,morpholine salicylate; topical,Drug,ATC 5th,N02BA08
21604313,dipyrocetyl; oral,Drug,ATC 5th,N02BA09
21604314,benorilate; oral,Drug,ATC 5th,N02BA10
21604315,diflunisal; oral,Drug,ATC 5th,N02BA11
21604316,potassium salicylate; oral,Drug,ATC 5th,N02BA12
21604317,guacetisal; systemic,Drug,ATC 5th,N02BA14
21604319,imidazole salicylate; oral,Drug,ATC 5th,N02BA16
21604320,"acetylsalicylic acid, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02BA51
21604321,"salicylamide, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02BA55
21604323,"dipyrocetyl, combinations excl. psycholeptics",Drug,ATC 5th,N02BA59
21604324,"carbasalate calcium combinations excl. psycholeptics; oral, rectal",Drug,ATC 5th,N02BA65
21604325,"acetylsalicylic acid, combinations with psycholeptics; systemic",Drug,ATC 5th,N02BA71
21604326,"salicylamide, combinations with psycholeptics; systemic",Drug,ATC 5th,N02BA75
21604328,"dipyrocetyl, combinations with psycholeptics",Drug,ATC 5th,N02BA79
21604329,Pyrazolones,Drug,ATC 4th,N02BB
21604330,phenazone; oral,Drug,ATC 5th,N02BB01
21604331,"metamizole sodium; systemic, rectal",Drug,ATC 5th,N02BB02
21604332,aminophenazone; rectal,Drug,ATC 5th,N02BB03
21604333,propyphenazone; rectal,Drug,ATC 5th,N02BB04
21604334,nifenazone,Drug,ATC 5th,N02BB05
21604335,"phenazone, combinations excl. psycholeptics; oral",Drug,ATC 5th,N02BB51
21604336,"metamizole sodium, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02BB52
21604337,"aminophenazone, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02BB53
21604338,"propyphenazone, combinations excl. psycholeptics; oral",Drug,ATC 5th,N02BB54
21604339,"phenazone, combinations with psycholeptics; systemic",Drug,ATC 5th,N02BB71
21604340,"metamizole sodium, combinations with psycholeptics; systemic",Drug,ATC 5th,N02BB72
21604341,"aminophenazone, combinations with psycholeptics; systemic",Drug,ATC 5th,N02BB73
21604343,Anilides,Drug,ATC 4th,N02BE
21604344,"paracetamol; systemic, rectal",Drug,ATC 5th,N02BE01
21604345,phenacetin; oral,Drug,ATC 5th,N02BE03
21604346,"bucetin; inhalant, oral, rectal",Drug,ATC 5th,N02BE04
21604347,propacetamol; parenteral,Drug,ATC 5th,N02BE05
21604348,"paracetamol, combinations excl. psycholeptics; systemic",Drug,ATC 5th,N02BE51
21604350,"bucetin, combinations excl. psycholeptics",Drug,ATC 5th,N02BE54
21604351,"paracetamol, combinations with psycholeptics; systemic",Drug,ATC 5th,N02BE71
21604352,"phenacetin, combinations with psycholeptics; inhalant, oral, rectal",Drug,ATC 5th,N02BE73
21604353,"bucetin, combinations with psycholeptics",Drug,ATC 5th,N02BE74
21604354,Other analgesics and antipyretics,Drug,ATC 4th,N02BG
21604355,rimazolium; oral,Drug,ATC 5th,N02BG02
21604356,glafenine; oral,Drug,ATC 5th,N02BG03
21604357,floctafenine; oral,Drug,ATC 5th,N02BG04
21604358,viminol,Drug,ATC 5th,N02BG05
21604359,nefopam; systemic,Drug,ATC 5th,N02BG06
21604360,flupirtine; oral,Drug,ATC 5th,N02BG07
21604361,ziconotide; parenteral,Drug,ATC 5th,N02BG08
21604364,ANTIMIGRAINE PREPARATIONS,Drug,ATC 3rd,N02C
21604365,Ergot alkaloids,Drug,ATC 4th,N02CA
21604366,"dihydroergotamine; nasal, systemic",Drug,ATC 5th,N02CA01
21604368,methysergide; oral,Drug,ATC 5th,N02CA04
21604370,"dihydroergotamine, combinations; systemic",Drug,ATC 5th,N02CA51
21604371,"ergotamine, combinations excl. psycholeptics; oral",Drug,ATC 5th,N02CA52
21604372,"ergotamine, combinations with psycholeptics; oral",Drug,ATC 5th,N02CA72
21604373,Corticosteroid derivatives,Drug,ATC 4th,N02CB
21604374,flumedroxone; oral,Drug,ATC 5th,N02CB01
21604375,Selective serotonin (5HT1) agonists,Drug,ATC 4th,N02CC
21604376,"sumatriptan; nasal, systemic, rectal",Drug,ATC 5th,N02CC01
21604377,naratriptan; oral,Drug,ATC 5th,N02CC02
21604378,"zolmitriptan; nasal, oral",Drug,ATC 5th,N02CC03
21604379,rizatriptan; oral,Drug,ATC 5th,N02CC04
21604380,almotriptan; oral,Drug,ATC 5th,N02CC05
21604381,eletriptan; oral,Drug,ATC 5th,N02CC06
21604382,frovatriptan; oral,Drug,ATC 5th,N02CC07
715865,Calcitonin gene-related peptide (CGRP) antagonists,Drug,ATC 4th,N02CD
715932,fremanezumab; systemic,Drug,ATC 5th,N02CD03
21604383,Other antimigraine preparations,Drug,ATC 4th,N02CX
21604384,pizotifen; oral,Drug,ATC 5th,N02CX01
21604385,clonidine; oral,Drug,ATC 5th,N02CX02
21604386,iprazochrome; oral,Drug,ATC 5th,N02CX03
21604387,dimetotiazine; oral,Drug,ATC 5th,N02CX05
21604388,oxetorone; oral,Drug,ATC 5th,N02CX06
21604389,ANTIEPILEPTICS,Drug,ATC 2nd,N03
21604390,ANTIEPILEPTICS,Drug,ATC 3rd,N03A
21604391,Barbiturates and derivatives,Drug,ATC 4th,N03AA
21604392,methylphenobarbital; oral,Drug,ATC 5th,N03AA01
21604393,phenobarbital; systemic,Drug,ATC 5th,N03AA02
21604394,primidone; oral,Drug,ATC 5th,N03AA03
21604395,barbexaclone; oral,Drug,ATC 5th,N03AA04
21604396,metharbital; oral,Drug,ATC 5th,N03AA30
21604397,Hydantoin derivatives,Drug,ATC 4th,N03AB
21604398,ethotoin; oral,Drug,ATC 5th,N03AB01
21604399,phenytoin; systemic,Drug,ATC 5th,N03AB02
21604400,amino(diphenylhydantoin) valeric acid; oral,Drug,ATC 5th,N03AB03
21604401,mephenytoin; oral,Drug,ATC 5th,N03AB04
21604402,fosphenytoin; parenteral,Drug,ATC 5th,N03AB05
21604403,"phenytoin, combinations; systemic",Drug,ATC 5th,N03AB52
21604404,"mephenytoin, combinations; oral",Drug,ATC 5th,N03AB54
21604405,Oxazolidine derivatives,Drug,ATC 4th,N03AC
21604406,paramethadione; oral,Drug,ATC 5th,N03AC01
21604407,trimethadione; oral,Drug,ATC 5th,N03AC02
21604408,ethadione,Drug,ATC 5th,N03AC03
21604409,Succinimide derivatives,Drug,ATC 4th,N03AD
21604410,ethosuximide; oral,Drug,ATC 5th,N03AD01
21604411,phensuximide; oral,Drug,ATC 5th,N03AD02
21604412,mesuximide; oral,Drug,ATC 5th,N03AD03
21604413,"ethosuximide, combinations; oral",Drug,ATC 5th,N03AD51
21604414,Benzodiazepine derivatives,Drug,ATC 4th,N03AE
21604415,clonazepam; systemic,Drug,ATC 5th,N03AE01
21604416,Carboxamide derivatives,Drug,ATC 4th,N03AF
21604417,"carbamazepine; oral, rectal",Drug,ATC 5th,N03AF01
21604418,oxcarbazepine; oral,Drug,ATC 5th,N03AF02
21604419,rufinamide; oral,Drug,ATC 5th,N03AF03
21604420,eslicarbazepine; oral,Drug,ATC 5th,N03AF04
21604421,Fatty acid derivatives,Drug,ATC 4th,N03AG
21604422,"valproic acid; systemic, rectal",Drug,ATC 5th,N03AG01
21604423,valpromide; oral,Drug,ATC 5th,N03AG02
21604424,aminobutyric acid; systemic,Drug,ATC 5th,N03AG03
21604425,vigabatrin; oral,Drug,ATC 5th,N03AG04
21604426,progabide; oral,Drug,ATC 5th,N03AG05
21604427,tiagabine; oral,Drug,ATC 5th,N03AG06
21604428,Other antiepileptics,Drug,ATC 4th,N03AX
21604429,sultiame; oral,Drug,ATC 5th,N03AX03
21604430,phenacemide; oral,Drug,ATC 5th,N03AX07
21604431,lamotrigine; oral,Drug,ATC 5th,N03AX09
21604432,felbamate; oral,Drug,ATC 5th,N03AX10
21604433,topiramate; oral,Drug,ATC 5th,N03AX11
21604435,pheneturide,Drug,ATC 5th,N03AX13
21604436,levetiracetam; systemic,Drug,ATC 5th,N03AX14
21604437,zonisamide; oral,Drug,ATC 5th,N03AX15
21604439,stiripentol; oral,Drug,ATC 5th,N03AX17
21604440,lacosamide; systemic,Drug,ATC 5th,N03AX18
21604441,carisbamate,Drug,ATC 5th,N03AX19
40255957,retigabine; oral,Drug,ATC 5th,N03AX21
40255958,perampanel; oral,Drug,ATC 5th,N03AX22
1588665,brivaracetam; systemic,Drug,ATC 5th,N03AX23
715791,cannabidiol; oral,Drug,ATC 5th,N03AX24
21604442,beclamide; oral,Drug,ATC 5th,N03AX30
21604443,ANTI-PARKINSON DRUGS,Drug,ATC 2nd,N04
21604444,ANTICHOLINERGIC AGENTS,Drug,ATC 3rd,N04A
21604445,Tertiary amines,Drug,ATC 4th,N04AA
21604446,trihexyphenidyl; oral,Drug,ATC 5th,N04AA01
21604447,biperiden; systemic,Drug,ATC 5th,N04AA02
21604448,metixene; oral,Drug,ATC 5th,N04AA03
21604449,procyclidine; systemic,Drug,ATC 5th,N04AA04
21604450,profenamine; oral,Drug,ATC 5th,N04AA05
21604451,dexetimide; systemic,Drug,ATC 5th,N04AA08
21604452,phenglutarimide,Drug,ATC 5th,N04AA09
21604453,mazaticol; oral,Drug,ATC 5th,N04AA10
21604454,bornaprine; oral,Drug,ATC 5th,N04AA11
21604455,tropatepine; systemic,Drug,ATC 5th,N04AA12
21604456,Ethers chemically close to antihistamines,Drug,ATC 4th,N04AB
21604457,etanautine; systemic,Drug,ATC 5th,N04AB01
21604458,orphenadrine (chloride); systemic,Drug,ATC 5th,N04AB02
21604459,Ethers of tropine or tropine derivatives,Drug,ATC 4th,N04AC
21604460,benzatropine; systemic,Drug,ATC 5th,N04AC01
21604461,etybenzatropine; oral,Drug,ATC 5th,N04AC30
21604462,DOPAMINERGIC AGENTS,Drug,ATC 3rd,N04B
21604463,Dopa and dopa derivatives,Drug,ATC 4th,N04BA
21604464,levodopa; oral,Drug,ATC 5th,N04BA01
21604465,levodopa and decarboxylase inhibitor; oral,Drug,ATC 5th,N04BA02
21604466,"levodopa, decarboxylase inhibitor and COMT inhibitor; oral",Drug,ATC 5th,N04BA03
21604468,melevodopa and decarboxylase inhibitor,Drug,ATC 5th,N04BA05
21604469,etilevodopa and decarboxylase inhibitor,Drug,ATC 5th,N04BA06
21604470,Adamantane derivatives,Drug,ATC 4th,N04BB
21604471,amantadine; oral,Drug,ATC 5th,N04BB01
21604472,Dopamine agonists,Drug,ATC 4th,N04BC
21604473,bromocriptine; oral,Drug,ATC 5th,N04BC01
21604474,pergolide; oral,Drug,ATC 5th,N04BC02
21604475,dihydroergocryptine mesylate; oral,Drug,ATC 5th,N04BC03
21604476,ropinirole; oral,Drug,ATC 5th,N04BC04
21604477,pramipexole; oral,Drug,ATC 5th,N04BC05
21604479,apomorphine; parenteral,Drug,ATC 5th,N04BC07
21604481,rotigotine; transdermal,Drug,ATC 5th,N04BC09
21604482,Monoamine oxidase B inhibitors,Drug,ATC 4th,N04BD
21604483,selegiline; oral,Drug,ATC 5th,N04BD01
21604484,rasagiline; oral,Drug,ATC 5th,N04BD02
1123781,safinamide; oral,Drug,ATC 5th,N04BD03
21604485,Other dopaminergic agents,Drug,ATC 4th,N04BX
21604486,tolcapone; oral,Drug,ATC 5th,N04BX01
21604487,entacapone; oral,Drug,ATC 5th,N04BX02
21604488,budipine; oral,Drug,ATC 5th,N04BX03
1502114,opicapone; oral,Drug,ATC 5th,N04BX04
21604489,PSYCHOLEPTICS,Drug,ATC 2nd,N05
21604490,ANTIPSYCHOTICS,Drug,ATC 3rd,N05A
21604491,Phenothiazines with aliphatic side-chain,Drug,ATC 4th,N05AA
21604492,"chlorpromazine; systemic, rectal",Drug,ATC 5th,N05AA01
21604493,levomepromazine; systemic,Drug,ATC 5th,N05AA02
21604494,promazine; systemic,Drug,ATC 5th,N05AA03
21604495,acepromazine; systemic,Drug,ATC 5th,N05AA04
21604496,triflupromazine; systemic,Drug,ATC 5th,N05AA05
21604497,cyamemazine; systemic,Drug,ATC 5th,N05AA06
21604498,chlorproethazine; oral,Drug,ATC 5th,N05AA07
21604499,Phenothiazines with piperazine structure,Drug,ATC 4th,N05AB
21604500,dixyrazine; systemic,Drug,ATC 5th,N05AB01
21604501,fluphenazine; systemic,Drug,ATC 5th,N05AB02
21604502,"perphenazine; systemic, rectal",Drug,ATC 5th,N05AB03
21604503,"prochlorperazine; systemic, rectal",Drug,ATC 5th,N05AB04
21604504,thiopropazate; oral,Drug,ATC 5th,N05AB05
21604505,"trifluoperazine; systemic, rectal",Drug,ATC 5th,N05AB06
21604506,acetophenazine; oral,Drug,ATC 5th,N05AB07
21604507,thioproperazine; systemic,Drug,ATC 5th,N05AB08
21604508,butaperazine; oral,Drug,ATC 5th,N05AB09
21604509,perazine; systemic,Drug,ATC 5th,N05AB10
21604510,Phenothiazines with piperidine structure,Drug,ATC 4th,N05AC
21604511,periciazine; systemic,Drug,ATC 5th,N05AC01
21604512,thioridazine; oral,Drug,ATC 5th,N05AC02
21604513,mesoridazine; systemic,Drug,ATC 5th,N05AC03
21604514,pipotiazine; systemic,Drug,ATC 5th,N05AC04
21604515,Butyrophenone derivatives,Drug,ATC 4th,N05AD
21604516,haloperidol; systemic,Drug,ATC 5th,N05AD01
21604517,trifluperidol; oral,Drug,ATC 5th,N05AD02
21604518,melperone; systemic,Drug,ATC 5th,N05AD03
21604519,moperone; systemic,Drug,ATC 5th,N05AD04
21604520,pipamperone; oral,Drug,ATC 5th,N05AD05
21604521,bromperidol; systemic,Drug,ATC 5th,N05AD06
21604522,benperidol; oral,Drug,ATC 5th,N05AD07
21604524,fluanisone; oral,Drug,ATC 5th,N05AD09
21604525,Indole derivatives,Drug,ATC 4th,N05AE
21604526,oxypertine; oral,Drug,ATC 5th,N05AE01
21604527,molindone; oral,Drug,ATC 5th,N05AE02
21604528,sertindole; oral,Drug,ATC 5th,N05AE03
21604529,ziprasidone; systemic,Drug,ATC 5th,N05AE04
43534827,lurasidone; oral,Drug,ATC 5th,N05AE05
21604530,Thioxanthene derivatives,Drug,ATC 4th,N05AF
21604531,flupentixol; systemic,Drug,ATC 5th,N05AF01
21604532,clopenthixol; systemic,Drug,ATC 5th,N05AF02
21604533,chlorprothixene; systemic,Drug,ATC 5th,N05AF03
21604534,tiotixene; oral,Drug,ATC 5th,N05AF04
21604535,zuclopenthixol; systemic,Drug,ATC 5th,N05AF05
21604536,Diphenylbutylpiperidine derivatives,Drug,ATC 4th,N05AG
21604537,fluspirilene; parenteral,Drug,ATC 5th,N05AG01
21604538,pimozide; oral,Drug,ATC 5th,N05AG02
21604539,penfluridol; oral,Drug,ATC 5th,N05AG03
21604540,"Diazepines, oxazepines, thiazepines and oxepines",Drug,ATC 4th,N05AH
21604541,"loxapine; inhalant, oral",Drug,ATC 5th,N05AH01
21604542,clozapine; systemic,Drug,ATC 5th,N05AH02
21604543,olanzapine; systemic,Drug,ATC 5th,N05AH03
21604544,quetiapine; oral,Drug,ATC 5th,N05AH04
21604545,asenapine; oral,Drug,ATC 5th,N05AH05
21604547,Benzamides,Drug,ATC 4th,N05AL
21604548,sulpiride; systemic,Drug,ATC 5th,N05AL01
21604549,sultopride; oral,Drug,ATC 5th,N05AL02
21604550,tiapride; systemic,Drug,ATC 5th,N05AL03
21604551,remoxipride; systemic,Drug,ATC 5th,N05AL04
21604552,amisulpride; oral,Drug,ATC 5th,N05AL05
21604553,veralipride; oral,Drug,ATC 5th,N05AL06
21604554,levosulpiride; oral,Drug,ATC 5th,N05AL07
21604555,Lithium,Drug,ATC 4th,N05AN
21604556,lithium; oral,Drug,ATC 5th,N05AN01
21604557,Other antipsychotics,Drug,ATC 4th,N05AX
21604558,prothipendyl; systemic,Drug,ATC 5th,N05AX07
21604559,risperidone; systemic,Drug,ATC 5th,N05AX08
21604560,mosapramine; oral,Drug,ATC 5th,N05AX10
21604561,zotepine; oral,Drug,ATC 5th,N05AX11
21604562,aripiprazole; systemic,Drug,ATC 5th,N05AX12
21604563,paliperidone; systemic,Drug,ATC 5th,N05AX13
40251554,iloperidone; oral,Drug,ATC 5th,N05AX14
45893485,cariprazine; oral,Drug,ATC 5th,N05AX15
1588649,brexpiprazole; oral,Drug,ATC 5th,N05AX16
1123677,pimavanserin; oral,Drug,ATC 5th,N05AX17
21604564,ANXIOLYTICS,Drug,ATC 3rd,N05B
21604565,Benzodiazepine derivatives,Drug,ATC 4th,N05BA
21604566,"diazepam; systemic, rectal",Drug,ATC 5th,N05BA01
21604567,chlordiazepoxide; systemic,Drug,ATC 5th,N05BA02
21604568,medazepam; oral,Drug,ATC 5th,N05BA03
21604569,oxazepam; oral,Drug,ATC 5th,N05BA04
21604570,potassium clorazepate; oral,Drug,ATC 5th,N05BA05
